fact_user_daily_activity_id,user_key,date_key,subscription_plan_key,campaign_key,is_premium,has_active_subscription,logins_count,sessions_count,minutes_watched,lessons_completed,quizzes_attempted,distinct_courses_accessed,active_days_last_30d,days_since_last_login,is_inactive_7d_flag,active_courses_count,completed_courses_total,created_at
34335,85,20251023,5,17,True,True,0,0,0,0,0,0,15,53,True,0,0,2025-11-23 23:21:18.099695
34336,344,20251023,2,22,False,True,3,7,169,7,3,3,14,7,False,3,7,2025-11-23 23:21:18.099700
34337,797,20251023,4,38,False,False,4,4,251,4,2,1,5,7,False,1,4,2025-11-23 23:21:18.099713
34338,845,20251023,5,18,True,True,0,0,0,0,0,0,15,44,True,0,0,2025-11-23 23:21:18.099716
34339,785,20251023,3,5,True,False,5,4,270,7,0,1,5,6,False,1,7,2025-11-23 23:21:18.099720
34340,26,20251023,5,12,True,False,4,7,31,7,2,2,1,4,False,2,7,2025-11-23 23:21:18.099725
34341,600,20251023,2,15,True,True,0,0,0,0,0,0,12,51,True,0,0,2025-11-23 23:21:18.099728
34342,257,20251023,4,40,True,True,0,0,0,0,0,0,14,26,True,0,0,2025-11-23 23:21:18.099733
34343,90,20251023,1,18,True,True,2,8,102,9,3,3,14,3,False,3,9,2025-11-23 23:21:18.099739
34344,271,20251023,1,48,False,True,5,5,149,7,1,3,20,5,False,3,7,2025-11-23 23:21:18.099744
34345,451,20251023,2,8,True,True,1,2,100,0,1,3,9,2,False,3,0,2025-11-23 23:21:18.099749
34346,259,20251023,2,8,False,True,5,2,33,3,2,1,25,5,False,1,3,2025-11-23 23:21:18.099756
34347,717,20251023,4,26,False,True,0,0,0,0,0,0,4,14,True,0,0,2025-11-23 23:21:18.099759
34348,625,20251023,4,40,False,False,3,8,79,0,0,1,14,3,False,1,0,2025-11-23 23:21:18.099764
34349,584,20251023,4,49,False,False,0,0,0,0,0,0,14,59,True,0,0,2025-11-23 23:21:18.099767
34350,272,20251023,3,44,True,True,1,8,102,7,1,1,6,0,False,1,7,2025-11-23 23:21:18.099771
34351,463,20251023,3,29,True,False,0,0,0,0,0,0,2,14,True,0,0,2025-11-23 23:21:18.099773
34352,445,20251023,2,50,True,True,0,0,0,0,0,0,5,24,True,0,0,2025-11-23 23:21:18.099776
34353,243,20251023,1,25,True,False,1,7,157,1,4,3,28,2,False,3,1,2025-11-23 23:21:18.099780
34354,47,20251023,1,18,False,False,5,2,248,3,2,1,20,2,False,1,3,2025-11-23 23:21:18.099785
34355,567,20251023,2,49,False,True,0,0,0,0,0,0,15,60,True,0,0,2025-11-23 23:21:18.099788
34356,253,20251023,2,43,True,False,2,7,241,7,1,2,23,7,False,2,7,2025-11-23 23:21:18.099792
34357,502,20251023,3,45,False,True,0,0,0,0,0,0,10,25,True,0,0,2025-11-23 23:21:18.099795
34358,433,20251023,5,3,True,False,3,4,177,7,4,3,28,4,False,3,7,2025-11-23 23:21:18.099800
34359,579,20251023,3,4,True,True,2,7,222,0,1,2,5,3,False,2,0,2025-11-23 23:21:18.099804
34360,192,20251023,4,26,False,False,3,2,209,7,1,1,4,3,False,1,7,2025-11-23 23:21:18.099808
34361,964,20251023,1,4,True,True,3,5,189,0,1,3,12,7,False,3,0,2025-11-23 23:21:18.099813
34362,590,20251023,4,26,False,False,3,8,33,4,4,2,29,0,False,2,4,2025-11-23 23:21:18.099817
34363,487,20251023,3,36,False,True,3,1,43,10,3,1,3,0,False,1,10,2025-11-23 23:21:18.099821
34364,518,20251023,5,41,False,False,1,8,60,5,5,2,13,6,False,2,5,2025-11-23 23:21:18.099826
34365,186,20251023,3,9,False,True,2,4,68,1,0,1,27,5,False,1,1,2025-11-23 23:21:18.099833
34366,662,20251023,1,45,False,True,3,3,10,7,5,3,28,4,False,3,7,2025-11-23 23:21:18.099839
34367,416,20251023,5,36,False,True,0,0,0,0,0,0,15,15,True,0,0,2025-11-23 23:21:18.100069
34368,917,20251023,4,30,False,False,5,4,160,9,5,2,13,5,False,2,9,2025-11-23 23:21:18.100076
34369,430,20251023,4,11,True,True,0,0,0,0,0,0,5,50,True,0,0,2025-11-23 23:21:18.100080
34370,941,20251023,4,29,False,True,4,5,143,7,2,2,5,6,False,2,7,2025-11-23 23:21:18.100084
34371,956,20251023,3,41,False,True,2,7,19,3,5,3,17,7,False,3,3,2025-11-23 23:21:18.100088
34372,800,20251023,1,34,True,True,4,3,289,9,0,3,27,2,False,3,9,2025-11-23 23:21:18.100093
34373,927,20251023,1,3,True,False,0,0,0,0,0,0,9,10,True,0,0,2025-11-23 23:21:18.100096
34374,688,20251023,1,4,False,True,3,6,243,1,0,2,16,2,False,2,1,2025-11-23 23:21:18.100100
34375,498,20251023,3,16,True,True,4,7,153,0,1,1,3,4,False,1,0,2025-11-23 23:21:18.100105
34376,754,20251023,4,33,True,True,3,1,222,4,3,1,2,0,False,1,4,2025-11-23 23:21:18.100109
34377,551,20251023,1,20,False,False,1,6,288,6,4,1,25,3,False,1,6,2025-11-23 23:21:18.100115
34378,333,20251023,3,27,True,False,0,0,0,0,0,0,10,48,True,0,0,2025-11-23 23:21:18.100117
34379,643,20251023,5,24,True,True,2,5,127,2,3,1,28,4,False,1,2,2025-11-23 23:21:18.100122
34380,481,20251023,4,7,True,False,2,3,153,10,1,3,27,1,False,3,10,2025-11-23 23:21:18.100126
34381,13,20251023,5,34,True,True,3,7,119,6,2,1,26,1,False,1,6,2025-11-23 23:21:18.100130
34382,232,20251023,3,9,True,True,0,0,0,0,0,0,1,54,True,0,0,2025-11-23 23:21:18.100133
34383,566,20251023,4,40,True,False,3,1,142,1,5,3,19,0,False,3,1,2025-11-23 23:21:18.100138
34384,216,20251023,4,40,False,True,0,0,0,0,0,0,14,9,True,0,0,2025-11-23 23:21:18.100140
34385,34,20251023,4,2,False,False,3,8,205,0,1,3,18,5,False,3,0,2025-11-23 23:21:18.100145
34386,516,20251023,5,2,False,True,0,0,0,0,0,0,14,34,True,0,0,2025-11-23 23:21:18.100148
34387,921,20251023,4,12,False,True,2,8,15,7,4,3,17,0,False,3,7,2025-11-23 23:21:18.100153
34388,630,20251023,4,3,False,False,0,0,0,0,0,0,14,47,True,0,0,2025-11-23 23:21:18.100156
34389,307,20251023,5,15,True,False,2,7,288,10,1,3,18,1,False,3,10,2025-11-23 23:21:18.100161
34390,700,20251023,5,43,False,False,5,2,122,6,2,1,24,5,False,1,6,2025-11-23 23:21:18.100165
34391,586,20251023,5,29,True,False,0,0,0,0,0,0,11,33,True,0,0,2025-11-23 23:21:18.100167
34392,331,20251023,2,12,False,True,0,0,0,0,0,0,2,46,True,0,0,2025-11-23 23:21:18.100170
34393,532,20251023,1,35,True,False,2,7,280,7,2,2,20,5,False,2,7,2025-11-23 23:21:18.100174
34394,167,20251023,1,29,True,True,0,0,0,0,0,0,8,29,True,0,0,2025-11-23 23:21:18.100177
34395,457,20251023,4,14,False,False,1,8,81,7,5,1,5,2,False,1,7,2025-11-23 23:21:18.100182
34396,621,20251023,2,7,True,True,0,0,0,0,0,0,14,42,True,0,0,2025-11-23 23:21:18.100185
34397,153,20251023,3,23,False,True,4,4,258,10,5,3,3,3,False,3,10,2025-11-23 23:21:18.100190
34398,132,20251023,1,34,False,True,0,0,0,0,0,0,0,45,True,0,0,2025-11-23 23:21:18.100193
34399,194,20251023,4,48,False,False,5,5,66,8,2,3,21,0,False,3,8,2025-11-23 23:21:18.100197
34400,286,20251023,4,26,True,True,5,3,214,3,5,1,18,5,False,1,3,2025-11-23 23:21:18.100409
34401,951,20251023,5,2,True,True,1,7,231,3,5,3,8,1,False,3,3,2025-11-23 23:21:18.100415
34402,432,20251023,5,46,False,True,5,4,277,9,3,1,18,2,False,1,9,2025-11-23 23:21:18.100419
34403,44,20251023,4,18,False,False,0,0,0,0,0,0,12,29,True,0,0,2025-11-23 23:21:18.100422
34404,128,20251023,3,16,False,True,0,0,0,0,0,0,13,54,True,0,0,2025-11-23 23:21:18.100424
34405,728,20251023,2,34,False,False,5,8,163,8,3,2,4,5,False,2,8,2025-11-23 23:21:18.100429
34406,827,20251023,3,35,True,True,0,0,0,0,0,0,6,50,True,0,0,2025-11-23 23:21:18.100432
34407,49,20251023,2,15,True,False,4,4,100,2,2,1,8,7,False,1,2,2025-11-23 23:21:18.100437
34408,686,20251023,2,22,False,True,5,1,231,3,0,2,25,1,False,2,3,2025-11-23 23:21:18.100442
34409,133,20251023,4,49,True,True,2,3,119,0,1,3,3,1,False,3,0,2025-11-23 23:21:18.100446
34410,254,20251023,2,24,False,True,3,7,215,5,5,2,13,3,False,2,5,2025-11-23 23:21:18.100451
34411,50,20251023,2,45,True,False,0,0,0,0,0,0,8,23,True,0,0,2025-11-23 23:21:18.100454
34412,473,20251023,5,11,False,True,5,7,234,4,4,1,22,1,False,1,4,2025-11-23 23:21:18.100458
34413,525,20251023,4,13,False,True,5,5,260,8,3,3,7,6,False,3,8,2025-11-23 23:21:18.100462
34414,119,20251023,3,16,True,False,0,0,0,0,0,0,14,14,True,0,0,2025-11-23 23:21:18.100465
34415,441,20251023,1,21,False,True,1,3,284,10,5,3,2,3,False,3,10,2025-11-23 23:21:18.100470
34416,335,20251023,1,48,False,False,2,6,134,9,0,3,10,4,False,3,9,2025-11-23 23:21:18.100474
34417,652,20251023,2,43,False,False,3,4,20,8,5,2,30,7,False,2,8,2025-11-23 23:21:18.100479
34418,52,20251023,1,9,False,False,0,0,0,0,0,0,14,56,True,0,0,2025-11-23 23:21:18.100482
34419,435,20251023,4,26,False,False,0,0,0,0,0,0,15,34,True,0,0,2025-11-23 23:21:18.100485
34420,265,20251023,2,50,True,True,5,5,166,3,5,2,29,3,False,2,3,2025-11-23 23:21:18.100489
34421,666,20251023,3,1,False,True,3,7,96,10,2,1,22,7,False,1,10,2025-11-23 23:21:18.100493
34422,456,20251023,3,47,True,True,4,1,136,9,1,2,17,2,False,2,9,2025-11-23 23:21:18.100498
34423,524,20251023,1,29,True,False,5,3,55,7,3,1,29,5,False,1,7,2025-11-23 23:21:18.100503
34424,80,20251023,4,29,True,True,0,0,0,0,0,0,13,60,True,0,0,2025-11-23 23:21:18.100505
34425,837,20251023,4,5,False,True,0,0,0,0,0,0,12,58,True,0,0,2025-11-23 23:21:18.100508
34426,384,20251023,3,7,True,True,2,7,110,1,3,2,16,7,False,2,1,2025-11-23 23:21:18.100513
34427,99,20251023,5,14,True,True,0,0,0,0,0,0,5,58,True,0,0,2025-11-23 23:21:18.100516
34428,540,20251023,2,45,False,True,2,7,180,7,3,3,14,1,False,3,7,2025-11-23 23:21:18.100521
34429,945,20251023,3,23,False,True,5,4,17,2,3,3,9,2,False,3,2,2025-11-23 23:21:18.100525
34430,233,20251023,5,33,False,False,0,0,0,0,0,0,15,10,True,0,0,2025-11-23 23:21:18.100539
34431,287,20251023,3,19,False,False,5,2,243,0,1,1,28,7,False,1,0,2025-11-23 23:21:18.100543
34432,526,20251023,1,12,False,True,5,4,73,2,1,1,7,2,False,1,2,2025-11-23 23:21:18.100548
34433,310,20251023,4,14,True,False,3,4,135,1,0,3,1,4,False,3,1,2025-11-23 23:21:18.100553
34434,358,20251023,2,22,True,False,5,6,293,0,4,3,13,0,False,3,0,2025-11-23 23:21:18.100557
34435,376,20251023,2,13,True,False,4,7,218,8,0,2,21,7,False,2,8,2025-11-23 23:21:18.100562
34436,394,20251023,2,12,False,False,2,6,125,3,5,1,27,1,False,1,3,2025-11-23 23:21:18.100566
34437,219,20251023,1,18,False,False,0,0,0,0,0,0,15,8,True,0,0,2025-11-23 23:21:18.100570
34438,323,20251023,4,37,True,False,1,2,107,4,2,2,21,5,False,2,4,2025-11-23 23:21:18.100574
34439,631,20251023,3,36,False,False,3,2,228,3,3,3,14,4,False,3,3,2025-11-23 23:21:18.100579
34440,386,20251023,2,19,False,True,0,0,0,0,0,0,7,12,True,0,0,2025-11-23 23:21:18.100581
34441,980,20251023,2,15,True,True,0,0,0,0,0,0,9,21,True,0,0,2025-11-23 23:21:18.100584
34442,931,20251023,2,37,False,False,2,8,276,6,5,2,27,0,False,2,6,2025-11-23 23:21:18.100588
34443,928,20251023,4,16,True,True,4,3,40,1,1,3,4,2,False,3,1,2025-11-23 23:21:18.100593
34444,640,20251023,5,4,False,True,0,0,0,0,0,0,14,27,True,0,0,2025-11-23 23:21:18.100596
34445,422,20251023,2,48,False,True,1,6,261,10,4,2,10,2,False,2,10,2025-11-23 23:21:18.100600
34446,229,20251023,2,28,False,False,2,3,195,1,0,2,14,6,False,2,1,2025-11-23 23:21:18.100604
34447,262,20251023,3,13,True,True,1,6,45,3,4,1,24,4,False,1,3,2025-11-23 23:21:18.100609
34448,879,20251023,5,31,False,True,4,8,175,10,5,2,11,2,False,2,10,2025-11-23 23:21:18.100614
34449,563,20251023,5,32,False,True,0,0,0,0,0,0,7,15,True,0,0,2025-11-23 23:21:18.100617
34450,443,20251023,5,11,False,True,4,3,80,5,4,2,10,5,False,2,5,2025-11-23 23:21:18.100621
34451,820,20251023,1,41,True,False,2,7,183,5,2,3,5,5,False,3,5,2025-11-23 23:21:18.100626
34452,106,20251023,4,33,False,True,2,4,120,9,3,1,14,7,False,1,9,2025-11-23 23:21:18.100631
34453,771,20251023,1,28,True,True,5,5,280,1,2,1,19,1,False,1,1,2025-11-23 23:21:18.100635
34454,328,20251023,5,5,False,False,3,6,21,3,0,3,9,5,False,3,3,2025-11-23 23:21:18.100639
34455,977,20251023,4,4,True,False,3,6,134,3,5,1,24,0,False,1,3,2025-11-23 23:21:18.100644
34456,284,20251023,2,26,True,True,3,8,217,3,0,3,28,1,False,3,3,2025-11-23 23:21:18.100663
34457,350,20251023,3,28,False,False,0,0,0,0,0,0,0,24,True,0,0,2025-11-23 23:21:18.100673
34458,819,20251023,3,36,False,True,0,0,0,0,0,0,15,34,True,0,0,2025-11-23 23:21:18.100676
34459,646,20251023,4,5,False,True,4,5,281,9,0,3,24,1,False,3,9,2025-11-23 23:21:18.100681
34460,6,20251023,5,21,True,False,3,4,32,7,5,1,26,2,False,1,7,2025-11-23 23:21:18.100685
34461,250,20251023,5,21,False,True,5,6,239,7,3,2,25,4,False,2,7,2025-11-23 23:21:18.100690
34462,490,20251023,4,7,False,False,1,3,182,1,4,2,19,0,False,2,1,2025-11-23 23:21:18.100695
34463,56,20251023,5,23,False,False,1,1,270,0,5,3,19,4,False,3,0,2025-11-23 23:21:18.100700
34464,511,20251023,2,4,False,False,2,3,236,4,0,1,28,3,False,1,4,2025-11-23 23:21:18.100705
34465,531,20251023,3,42,False,True,1,8,79,2,1,3,17,3,False,3,2,2025-11-23 23:21:18.100709
34466,750,20251023,4,16,True,False,4,3,214,1,4,1,2,6,False,1,1,2025-11-23 23:21:18.100714
34467,193,20251023,1,27,False,True,5,8,71,3,1,1,27,1,False,1,3,2025-11-23 23:21:18.100719
34468,720,20251023,5,16,False,True,1,8,141,4,2,1,6,6,False,1,4,2025-11-23 23:21:18.100723
34469,347,20251023,3,48,False,True,2,5,291,3,0,3,17,5,False,3,3,2025-11-23 23:21:18.100728
34470,338,20251023,4,2,True,True,5,1,100,0,2,2,2,0,False,2,0,2025-11-23 23:21:18.100732
34471,974,20251023,5,3,False,True,0,0,0,0,0,0,14,49,True,0,0,2025-11-23 23:21:18.100735
34472,583,20251023,5,30,False,True,4,3,98,9,1,2,28,6,False,2,9,2025-11-23 23:21:18.100739
34473,864,20251023,1,31,True,False,4,8,27,9,5,1,16,2,False,1,9,2025-11-23 23:21:18.100744
34474,86,20251023,1,26,True,True,0,0,0,0,0,0,9,43,True,0,0,2025-11-23 23:21:18.100747
34475,825,20251023,3,38,False,True,1,5,68,1,1,3,14,1,False,3,1,2025-11-23 23:21:18.100751
34476,998,20251023,3,10,False,True,3,5,61,4,4,2,24,5,False,2,4,2025-11-23 23:21:18.100755
34477,580,20251023,4,43,True,False,1,5,144,1,1,2,26,6,False,2,1,2025-11-23 23:21:18.100761
34478,439,20251023,1,5,True,True,2,2,137,1,4,3,17,4,False,3,1,2025-11-23 23:21:18.100768
34479,587,20251023,2,3,False,True,2,7,286,8,2,1,3,2,False,1,8,2025-11-23 23:21:18.100774
34480,378,20251023,5,15,True,True,2,2,197,4,5,2,20,4,False,2,4,2025-11-23 23:21:18.100779
34481,291,20251023,2,18,True,False,3,7,112,2,2,3,4,6,False,3,2,2025-11-23 23:21:18.100783
34482,108,20251023,2,49,False,False,0,0,0,0,0,0,12,47,True,0,0,2025-11-23 23:21:18.100786
34483,302,20251023,4,27,True,True,3,2,80,4,5,1,9,3,False,1,4,2025-11-23 23:21:18.100791
34484,102,20251023,5,1,False,False,0,0,0,0,0,0,6,26,True,0,0,2025-11-23 23:21:18.100794
34485,218,20251023,5,39,True,True,0,0,0,0,0,0,15,14,True,0,0,2025-11-23 23:21:18.100798
34486,992,20251023,1,38,False,False,0,0,0,0,0,0,4,24,True,0,0,2025-11-23 23:21:18.100803
34487,572,20251023,3,33,False,False,3,8,74,1,5,3,25,6,False,3,1,2025-11-23 23:21:18.100824
34488,19,20251023,3,19,False,False,1,2,174,5,3,1,21,7,False,1,5,2025-11-23 23:21:18.100832
34489,475,20251023,5,23,True,True,2,2,196,0,0,2,7,3,False,2,0,2025-11-23 23:21:18.100836
34490,312,20251023,3,40,False,True,5,7,120,2,5,3,12,4,False,3,2,2025-11-23 23:21:18.100841
34491,939,20251023,3,27,False,False,3,8,119,7,2,3,6,2,False,3,7,2025-11-23 23:21:18.100847
34492,636,20251023,2,5,True,False,3,8,212,9,2,3,1,1,False,3,9,2025-11-23 23:21:18.100851
34493,969,20251023,2,31,False,False,3,1,180,8,0,1,19,5,False,1,8,2025-11-23 23:21:18.100856
34494,387,20251023,1,32,False,False,2,6,272,8,2,2,3,3,False,2,8,2025-11-23 23:21:18.100860
34495,391,20251023,1,11,True,True,4,8,223,7,2,3,20,6,False,3,7,2025-11-23 23:21:18.100865
34496,199,20251023,5,33,False,True,0,0,0,0,0,0,1,30,True,0,0,2025-11-23 23:21:18.100867
34497,515,20251023,4,8,False,True,2,7,95,5,0,2,18,3,False,2,5,2025-11-23 23:21:18.100873
34498,417,20251023,2,9,True,True,3,7,161,0,2,1,12,7,False,1,0,2025-11-23 23:21:18.100878
34499,249,20251023,2,28,False,False,4,7,298,1,5,2,19,3,False,2,1,2025-11-23 23:21:18.100882
34500,889,20251023,3,6,False,False,3,2,276,0,3,2,17,4,False,2,0,2025-11-23 23:21:18.100886
34501,869,20251023,5,36,True,True,5,2,197,2,4,3,3,2,False,3,2,2025-11-23 23:21:18.100891
34502,421,20251023,5,2,False,False,5,7,132,2,5,3,25,3,False,3,2,2025-11-23 23:21:18.100896
34503,117,20251023,5,46,False,True,2,5,143,3,1,3,9,4,False,3,3,2025-11-23 23:21:18.100900
34504,288,20251023,1,11,True,True,0,0,0,0,0,0,13,54,True,0,0,2025-11-23 23:21:18.100903
34505,241,20251023,5,10,False,True,4,1,115,2,5,2,29,4,False,2,2,2025-11-23 23:21:18.100908
34506,900,20251023,3,45,True,True,2,5,89,7,0,3,6,7,False,3,7,2025-11-23 23:21:18.100912
34507,402,20251023,2,19,False,False,1,6,167,8,1,1,24,3,False,1,8,2025-11-23 23:21:18.100917
34508,966,20251023,2,19,False,True,0,0,0,0,0,0,15,53,True,0,0,2025-11-23 23:21:18.100920
34509,975,20251023,4,14,True,False,2,6,35,3,3,1,23,6,False,1,3,2025-11-23 23:21:18.100925
34510,221,20251023,4,35,False,False,2,8,250,3,1,2,6,0,False,2,3,2025-11-23 23:21:18.100929
34511,675,20251023,2,49,True,False,5,4,229,3,5,1,19,1,False,1,3,2025-11-23 23:21:18.100933
34512,496,20251023,3,49,True,True,5,7,72,8,1,3,28,2,False,3,8,2025-11-23 23:21:18.100938
34513,489,20251023,2,18,False,True,5,8,21,0,5,3,14,0,False,3,0,2025-11-23 23:21:18.100942
34514,632,20251023,5,40,True,False,2,4,50,0,5,3,26,4,False,3,0,2025-11-23 23:21:18.100947
34515,960,20251023,4,27,False,True,3,4,213,4,1,1,13,5,False,1,4,2025-11-23 23:21:18.100952
34516,465,20251023,2,4,False,True,5,5,192,0,4,3,26,5,False,3,0,2025-11-23 23:21:18.100957
34517,476,20251023,3,39,True,True,0,0,0,0,0,0,0,35,True,0,0,2025-11-23 23:21:18.100971
34518,183,20251023,4,23,True,True,2,7,10,0,4,1,28,0,False,1,0,2025-11-23 23:21:18.100976
34519,3,20251023,3,12,False,True,0,0,0,0,0,0,2,11,True,0,0,2025-11-23 23:21:18.100979
34520,360,20251023,4,20,True,True,0,0,0,0,0,0,11,57,True,0,0,2025-11-23 23:21:18.100981
34521,165,20251023,2,3,False,False,5,2,138,9,5,3,14,6,False,3,9,2025-11-23 23:21:18.100986
34522,399,20251023,2,37,True,False,3,1,243,5,2,3,10,7,False,3,5,2025-11-23 23:21:18.100990
34523,446,20251023,4,3,False,True,1,5,272,2,1,3,28,1,False,3,2,2025-11-23 23:21:18.100995
34524,738,20251023,4,50,False,False,0,0,0,0,0,0,10,23,True,0,0,2025-11-23 23:21:18.100998
34525,985,20251023,1,17,True,False,5,4,131,2,0,3,20,1,False,3,2,2025-11-23 23:21:18.101002
34526,372,20251023,5,10,False,True,0,0,0,0,0,0,11,36,True,0,0,2025-11-23 23:21:18.101005
34527,88,20251023,2,19,True,True,5,3,125,8,2,3,9,2,False,3,8,2025-11-23 23:21:18.101011
34528,707,20251023,2,46,True,False,0,0,0,0,0,0,3,34,True,0,0,2025-11-23 23:21:18.101013
34529,449,20251023,4,37,False,True,3,7,175,5,2,2,6,6,False,2,5,2025-11-23 23:21:18.101018
34530,946,20251023,4,20,False,False,0,0,0,0,0,0,5,31,True,0,0,2025-11-23 23:21:18.101020
34531,236,20251023,5,14,True,False,5,8,99,7,3,2,8,2,False,2,7,2025-11-23 23:21:18.101025
34532,81,20251023,3,31,True,True,4,5,243,0,0,1,18,3,False,1,0,2025-11-23 23:21:18.101029
34533,789,20251023,4,4,True,True,5,4,112,3,5,2,6,6,False,2,3,2025-11-23 23:21:18.101033
34534,948,20251023,5,6,False,True,0,0,0,0,0,0,1,40,True,0,0,2025-11-23 23:21:18.101036
34535,381,20251023,1,49,False,False,3,7,94,7,1,2,4,0,False,2,7,2025-11-23 23:21:18.101041
34536,447,20251023,2,30,True,True,3,2,81,3,2,1,11,5,False,1,3,2025-11-23 23:21:18.101045
34537,991,20251023,2,28,True,True,0,0,0,0,0,0,6,14,True,0,0,2025-11-23 23:21:18.101050
34538,346,20251023,2,50,True,False,3,5,240,9,5,3,20,4,False,3,9,2025-11-23 23:21:18.101054
34539,212,20251023,1,47,False,True,2,8,281,4,1,1,24,1,False,1,4,2025-11-23 23:21:18.101059
34540,949,20251023,2,5,True,False,0,0,0,0,0,0,3,42,True,0,0,2025-11-23 23:21:18.101062
34541,647,20251023,5,50,True,False,5,8,260,6,1,3,25,6,False,3,6,2025-11-23 23:21:18.101067
34542,564,20251023,2,11,False,True,1,8,23,8,5,3,30,7,False,3,8,2025-11-23 23:21:18.101071
34543,628,20251023,2,26,True,False,1,1,115,0,3,2,2,5,False,2,0,2025-11-23 23:21:18.101078
34544,401,20251023,2,45,True,True,3,2,241,7,4,2,17,2,False,2,7,2025-11-23 23:21:18.101084
34545,826,20251023,2,44,True,False,5,2,147,2,0,1,15,3,False,1,2,2025-11-23 23:21:18.101088
34546,282,20251023,1,32,False,True,5,6,157,7,1,1,12,1,False,1,7,2025-11-23 23:21:18.101093
34547,12,20251023,4,47,True,True,0,0,0,0,0,0,6,29,True,0,0,2025-11-23 23:21:18.101348
34548,520,20251023,2,26,False,True,0,0,0,0,0,0,1,44,True,0,0,2025-11-23 23:21:18.101353
34549,649,20251023,3,50,False,False,0,0,0,0,0,0,7,59,True,0,0,2025-11-23 23:21:18.101356
34550,24,20251023,2,11,False,False,0,0,0,0,0,0,15,58,True,0,0,2025-11-23 23:21:18.101359
34551,415,20251023,3,47,True,True,4,1,268,0,0,3,6,2,False,3,0,2025-11-23 23:21:18.101363
34552,145,20251023,4,19,False,False,0,0,0,0,0,0,6,31,True,0,0,2025-11-23 23:21:18.101366
34553,802,20251023,3,12,False,False,5,8,55,5,0,3,5,3,False,3,5,2025-11-23 23:21:18.101371
34554,729,20251023,2,31,False,True,3,6,107,4,4,3,20,5,False,3,4,2025-11-23 23:21:18.101376
34555,458,20251023,3,7,False,True,2,2,128,0,4,3,11,0,False,3,0,2025-11-23 23:21:18.101380
34556,983,20251023,1,15,False,False,2,8,236,6,0,2,13,0,False,2,6,2025-11-23 23:21:18.101385
34557,258,20251023,2,33,True,False,4,2,250,6,4,1,17,3,False,1,6,2025-11-23 23:21:18.101390
34558,176,20251023,2,19,True,True,0,0,0,0,0,0,3,26,True,0,0,2025-11-23 23:21:18.101393
34559,343,20251023,1,32,True,False,4,2,242,5,3,2,21,3,False,2,5,2025-11-23 23:21:18.101398
34560,135,20251023,1,37,False,False,2,2,214,4,5,2,8,1,False,2,4,2025-11-23 23:21:18.101402
34561,608,20251023,1,4,True,False,3,5,107,5,2,1,14,3,False,1,5,2025-11-23 23:21:18.101406
34562,64,20251023,5,14,True,False,5,4,140,3,0,1,28,2,False,1,3,2025-11-23 23:21:18.101411
34563,673,20251023,2,26,False,False,0,0,0,0,0,0,6,14,True,0,0,2025-11-23 23:21:18.101413
34564,840,20251023,5,42,True,True,0,0,0,0,0,0,8,10,True,0,0,2025-11-23 23:21:18.101416
34565,495,20251023,4,15,True,False,2,5,248,1,4,2,30,3,False,2,1,2025-11-23 23:21:18.101420
34566,846,20251023,4,21,True,False,0,0,0,0,0,0,13,40,True,0,0,2025-11-23 23:21:18.101423
34567,424,20251023,1,41,True,False,0,0,0,0,0,0,2,60,True,0,0,2025-11-23 23:21:18.101427
34568,137,20251023,1,13,True,False,0,0,0,0,0,0,0,58,True,0,0,2025-11-23 23:21:18.101429
34569,268,20251023,3,33,True,True,5,6,25,9,4,2,23,3,False,2,9,2025-11-23 23:21:18.101434
34570,420,20251023,3,17,False,True,5,5,18,8,1,1,6,3,False,1,8,2025-11-23 23:21:18.101439
34571,685,20251023,4,10,True,False,0,0,0,0,0,0,13,13,True,0,0,2025-11-23 23:21:18.101442
34572,326,20251023,5,44,False,False,5,1,276,8,4,2,20,5,False,2,8,2025-11-23 23:21:18.101447
34573,769,20251023,2,10,True,False,0,0,0,0,0,0,7,60,True,0,0,2025-11-23 23:21:18.101450
34574,967,20251023,1,14,True,False,1,4,115,4,5,1,21,2,False,1,4,2025-11-23 23:21:18.101454
34575,552,20251023,1,9,True,False,1,7,79,3,2,2,20,0,False,2,3,2025-11-23 23:21:18.101461
34576,804,20251023,4,34,False,True,3,5,101,3,4,2,24,2,False,2,3,2025-11-23 23:21:18.101469
34577,744,20251023,3,14,True,False,0,0,0,0,0,0,4,50,True,0,0,2025-11-23 23:21:18.101696
34578,367,20251023,1,37,False,False,2,3,21,8,1,1,6,7,False,1,8,2025-11-23 23:21:18.101703
34579,780,20251023,1,5,False,True,1,7,57,5,1,1,3,1,False,1,5,2025-11-23 23:21:18.101708
34580,907,20251023,2,37,False,True,2,8,206,8,5,2,27,6,False,2,8,2025-11-23 23:21:18.101712
34581,661,20251023,3,18,True,True,1,1,166,7,3,2,5,2,False,2,7,2025-11-23 23:21:18.101717
34582,187,20251023,5,32,True,False,0,0,0,0,0,0,11,13,True,0,0,2025-11-23 23:21:18.101720
34583,748,20251023,5,39,True,False,0,0,0,0,0,0,12,34,True,0,0,2025-11-23 23:21:18.101723
34584,322,20251023,1,40,False,False,4,7,219,7,1,1,12,2,False,1,7,2025-11-23 23:21:18.101727
34585,545,20251023,5,49,True,False,4,3,251,1,5,2,27,0,False,2,1,2025-11-23 23:21:18.101731
