activity_id,user_key,date_key,subscription_plan_key,logins_count,sessions_count,minutes_watched,lessons_completed,quizzes_attempted,distinct_courses_accessed,active_days_last_30d,days_since_last_login,is_inactive_7d_flag,is_premium,has_active_subscription
40060,844,20251031,2,3,2,109,6,1,3,21,7,False,True,False
40061,411,20251031,3,4,1,36,0,3,3,6,4,False,False,True
40062,262,20251031,2,3,8,206,1,0,3,24,0,False,False,True
40063,126,20251031,3,4,8,265,7,3,3,9,0,False,True,False
40064,859,20251031,4,0,0,0,0,0,0,1,23,True,True,True
40065,541,20251031,2,3,4,27,4,3,3,20,6,False,False,True
40066,28,20251031,1,5,3,230,1,2,3,16,2,False,True,True
40067,1000,20251031,2,0,0,0,0,0,0,1,40,True,True,False
40068,901,20251031,1,2,1,242,2,4,1,22,6,False,False,True
40069,915,20251031,2,1,5,45,10,5,1,1,2,False,False,False
40070,247,20251031,2,5,8,26,3,5,2,30,0,False,True,False
40071,489,20251031,2,2,4,135,5,3,2,18,7,False,True,False
40072,137,20251031,5,1,8,198,9,4,3,16,3,False,False,True
40073,471,20251031,5,4,6,210,4,2,3,20,5,False,False,False
40074,132,20251031,5,2,5,61,7,1,2,1,6,False,False,False
40075,124,20251031,1,1,6,124,8,4,2,4,1,False,True,False
40076,157,20251031,5,2,1,273,4,4,1,14,2,False,False,False
40077,291,20251031,4,0,0,0,0,0,0,3,43,True,False,True
40078,100,20251031,5,4,3,14,3,3,2,6,3,False,True,False
40079,519,20251031,4,4,8,294,7,3,1,24,3,False,True,True
40080,484,20251031,3,4,7,261,5,1,2,30,7,False,True,False
40081,842,20251031,5,4,6,207,7,2,1,1,0,False,True,True
40082,427,20251031,3,3,3,78,10,3,2,19,7,False,False,False
40083,162,20251031,3,1,6,70,2,0,3,30,2,False,False,True
40084,139,20251031,4,1,4,165,10,3,3,20,7,False,False,False
40085,386,20251031,3,1,4,232,1,5,1,2,7,False,True,False
40086,2,20251031,1,2,8,202,8,3,2,6,4,False,False,False
40087,289,20251031,3,5,1,84,6,4,2,14,1,False,True,False
40088,153,20251031,2,1,7,271,9,2,1,25,2,False,True,False
40089,965,20251031,5,2,5,119,7,2,3,24,2,False,True,False
40090,671,20251031,2,0,0,0,0,0,0,13,19,True,True,True
40091,572,20251031,2,2,1,130,3,0,2,15,1,False,False,False
40092,899,20251031,4,2,2,288,4,0,3,1,7,False,False,True
40093,421,20251031,3,4,8,220,0,4,1,6,7,False,True,True
40094,989,20251031,4,4,2,83,9,4,3,30,7,False,False,False
40095,875,20251031,3,0,0,0,0,0,0,1,9,True,True,False
40096,149,20251031,5,5,8,31,1,1,1,3,7,False,True,False
40097,337,20251031,2,5,4,249,9,3,2,16,2,False,True,False
40098,223,20251031,3,3,5,89,8,5,1,18,4,False,True,True
40099,25,20251031,3,0,0,0,0,0,0,10,50,True,True,True
40100,72,20251031,5,0,0,0,0,0,0,5,45,True,True,False
40101,316,20251031,4,0,0,0,0,0,0,1,47,True,False,True
40102,465,20251031,1,3,8,217,3,3,3,16,2,False,True,False
40103,807,20251031,1,0,0,0,0,0,0,10,32,True,True,False
40104,225,20251031,1,4,7,75,8,4,1,11,2,False,True,True
40105,559,20251031,1,5,3,57,8,0,2,1,4,False,False,False
40106,459,20251031,3,0,0,0,0,0,0,14,49,True,False,False
40107,354,20251031,2,0,0,0,0,0,0,9,47,True,True,True
40108,970,20251031,4,0,0,0,0,0,0,2,53,True,True,True
40109,752,20251031,2,4,2,47,6,0,3,18,7,False,False,False
40110,987,20251031,4,1,6,40,3,1,1,19,6,False,False,False
40111,320,20251031,2,2,5,109,0,1,3,3,0,False,True,True
40112,884,20251031,4,2,4,228,4,2,2,2,6,False,True,False
40113,635,20251031,4,0,0,0,0,0,0,14,33,True,True,False
40114,749,20251031,1,0,0,0,0,0,0,6,13,True,True,False
40115,392,20251031,5,0,0,0,0,0,0,3,49,True,True,True
40116,343,20251031,1,0,0,0,0,0,0,6,30,True,False,True
40117,90,20251031,5,1,3,13,0,0,3,19,7,False,True,False
40118,146,20251031,5,2,4,151,7,1,2,16,1,False,False,False
40119,853,20251031,4,5,1,195,0,4,3,11,3,False,False,False
40120,267,20251031,2,4,1,274,7,2,2,20,3,False,False,False
40121,467,20251031,1,5,7,239,4,4,2,3,1,False,False,True
40122,856,20251031,2,1,1,38,2,5,2,13,2,False,True,False
40123,160,20251031,2,2,8,148,8,5,2,26,4,False,False,True
40124,398,20251031,4,0,0,0,0,0,0,9,9,True,True,False
40125,119,20251031,4,4,2,14,10,2,3,30,6,False,False,False
40126,205,20251031,4,0,0,0,0,0,0,13,45,True,True,True
40127,159,20251031,4,2,1,155,2,3,1,4,5,False,True,False
40128,277,20251031,4,4,5,64,5,5,2,17,1,False,True,True
40129,366,20251031,4,0,0,0,0,0,0,7,41,True,True,True
40130,634,20251031,2,3,7,245,6,4,2,16,6,False,True,True
40131,355,20251031,3,5,7,49,10,4,1,10,3,False,True,True
40132,582,20251031,5,3,5,32,5,0,2,7,4,False,False,False
40133,387,20251031,1,4,6,142,7,5,2,29,3,False,True,True
40134,147,20251031,5,1,7,67,3,5,3,10,0,False,False,True
40135,425,20251031,3,3,4,47,4,4,2,28,2,False,True,True
40136,812,20251031,5,4,1,57,7,1,3,23,3,False,False,False
40137,652,20251031,2,3,8,168,3,1,3,4,7,False,False,False
40138,278,20251031,4,4,5,144,7,3,2,18,3,False,False,False
40139,624,20251031,4,4,3,208,2,5,3,5,5,False,True,False
40140,583,20251031,1,0,0,0,0,0,0,4,30,True,False,True
40141,738,20251031,1,0,0,0,0,0,0,10,26,True,True,True
40142,793,20251031,1,0,0,0,0,0,0,14,44,True,False,True
40143,437,20251031,4,0,0,0,0,0,0,7,50,True,True,True
40144,336,20251031,5,1,5,151,5,4,3,11,7,False,True,True
40145,771,20251031,1,3,1,144,9,3,2,25,3,False,True,True
40146,347,20251031,1,0,0,0,0,0,0,12,42,True,False,False
40147,785,20251031,4,3,7,13,6,1,3,9,2,False,False,True
40148,518,20251031,1,4,3,141,2,2,3,17,1,False,False,True
40149,556,20251031,3,2,4,196,4,5,2,9,3,False,True,True
40150,683,20251031,1,5,4,123,3,2,1,12,2,False,True,False
40151,253,20251031,3,4,1,57,9,2,2,13,6,False,False,True
40152,294,20251031,2,5,5,253,2,0,2,20,4,False,False,True
40153,42,20251031,5,0,0,0,0,0,0,13,32,True,False,True
40154,479,20251031,1,0,0,0,0,0,0,2,30,True,True,False
40155,794,20251031,4,5,7,213,3,4,1,14,1,False,True,False
40156,757,20251031,3,0,0,0,0,0,0,3,57,True,False,False
40157,282,20251031,4,5,6,45,2,5,1,11,3,False,False,False
40158,564,20251031,2,2,8,82,3,4,1,27,2,False,False,False
40159,81,20251031,1,0,0,0,0,0,0,1,16,True,False,True
40160,990,20251031,2,0,0,0,0,0,0,5,20,True,False,False
40161,335,20251031,3,0,0,0,0,0,0,6,16,True,True,True
40162,646,20251031,4,3,4,244,10,4,3,20,4,False,True,True
40163,980,20251031,4,2,4,25,9,3,1,4,6,False,True,False
40164,385,20251031,2,3,2,108,6,1,2,15,5,False,False,True
40165,696,20251031,5,4,5,271,6,1,3,2,6,False,True,True
40166,172,20251031,4,0,0,0,0,0,0,1,41,True,False,True
40167,755,20251031,1,4,1,256,4,3,2,10,5,False,False,False
40168,466,20251031,4,5,1,32,1,3,2,26,2,False,True,False
40169,384,20251031,2,2,2,172,3,3,3,23,3,False,True,True
40170,522,20251031,5,5,8,78,4,5,1,8,6,False,True,True
40171,665,20251031,4,4,7,262,0,4,1,20,2,False,True,False
40172,40,20251031,4,3,6,156,4,4,2,23,1,False,False,True
40173,725,20251031,3,3,4,53,10,2,1,1,0,False,True,False
40174,667,20251031,3,4,6,208,4,4,1,19,3,False,True,False
40175,229,20251031,4,5,4,13,2,4,1,17,5,False,True,True
40176,304,20251031,4,3,4,45,4,1,3,19,3,False,False,False
40177,666,20251031,5,3,5,82,0,2,3,27,5,False,True,False
40178,948,20251031,3,0,0,0,0,0,0,11,40,True,False,True
40179,637,20251031,5,2,8,175,5,4,3,6,1,False,True,True
40180,502,20251031,5,1,5,171,7,4,3,4,0,False,True,True
40181,140,20251031,2,4,7,100,2,2,2,16,3,False,True,False
40182,97,20251031,3,3,5,202,2,2,1,30,4,False,False,True
40183,826,20251031,1,0,0,0,0,0,0,9,13,True,True,True
40184,477,20251031,2,0,0,0,0,0,0,1,35,True,True,False
40185,102,20251031,3,5,6,261,0,4,1,17,3,False,False,False
40186,927,20251031,2,4,2,104,4,5,1,4,5,False,False,False
40187,840,20251031,5,4,2,183,7,1,2,11,6,False,False,False
40188,473,20251031,3,0,0,0,0,0,0,6,23,True,False,False
40189,327,20251031,5,4,5,252,9,5,2,14,7,False,True,False
40190,396,20251031,3,0,0,0,0,0,0,2,48,True,False,True
40191,852,20251031,2,4,6,90,9,2,3,1,6,False,False,True
40192,911,20251031,2,0,0,0,0,0,0,7,32,True,True,True
40193,356,20251031,2,0,0,0,0,0,0,5,46,True,True,False
40194,497,20251031,4,5,6,184,3,1,2,12,3,False,True,True
40195,359,20251031,5,1,1,104,2,4,1,27,4,False,True,True
40196,579,20251031,1,4,6,115,7,2,3,15,7,False,True,False
40197,837,20251031,4,3,4,291,4,1,3,3,2,False,False,True
40198,260,20251031,2,5,7,107,9,4,1,19,3,False,False,True
40199,448,20251031,5,4,7,298,9,2,3,2,3,False,False,True
40200,506,20251031,5,5,3,207,8,5,3,21,2,False,True,False
40201,514,20251031,5,4,3,11,3,1,1,5,3,False,False,True
40202,855,20251031,5,3,5,199,7,2,1,26,4,False,False,True
40203,872,20251031,5,2,4,61,10,1,1,19,3,False,False,True
40204,935,20251031,2,0,0,0,0,0,0,6,56,True,True,True
40205,814,20251031,3,4,8,144,2,2,3,6,0,False,True,False
40206,65,20251031,1,0,0,0,0,0,0,7,36,True,True,False
40207,562,20251031,2,0,0,0,0,0,0,15,54,True,True,False
40208,357,20251031,5,5,3,208,6,4,1,1,0,False,False,False
40209,245,20251031,2,3,7,123,7,5,2,27,1,False,True,True
40210,309,20251031,2,3,6,108,4,2,2,17,3,False,True,True
40211,584,20251031,5,5,5,238,9,2,1,15,4,False,True,True
40212,350,20251031,1,1,4,59,9,3,3,19,3,False,True,True
40213,876,20251031,1,5,6,298,0,0,3,4,0,False,False,False
40214,931,20251031,1,5,5,85,3,2,2,20,4,False,False,False
40215,566,20251031,5,4,6,296,10,0,2,26,4,False,True,False
40216,419,20251031,4,2,4,231,7,0,2,19,4,False,False,True
40217,625,20251031,4,0,0,0,0,0,0,3,48,True,True,False
40218,110,20251031,5,3,8,210,9,2,3,23,7,False,True,True
40219,321,20251031,1,4,8,56,0,2,2,19,1,False,False,False
40220,180,20251031,1,4,6,221,1,0,1,7,0,False,True,True
40221,156,20251031,3,0,0,0,0,0,0,7,21,True,False,False
40222,249,20251031,3,4,6,135,4,0,1,1,4,False,False,True
40223,753,20251031,1,4,1,264,7,1,1,13,1,False,True,True
40224,178,20251031,3,2,4,72,7,2,3,7,1,False,False,True
40225,942,20251031,1,4,5,61,6,3,3,26,5,False,False,True
40226,913,20251031,5,0,0,0,0,0,0,1,11,True,True,True
40227,374,20251031,1,2,8,178,9,1,3,5,0,False,False,True
40228,552,20251031,5,3,4,213,1,2,2,11,6,False,False,True
40229,703,20251031,4,5,3,119,1,2,3,22,2,False,True,False
40230,975,20251031,2,3,6,92,5,5,1,25,0,False,True,True
40231,224,20251031,1,0,0,0,0,0,0,10,30,True,False,False
40232,639,20251031,3,3,2,297,1,1,3,8,6,False,True,False
40233,84,20251031,4,0,0,0,0,0,0,1,24,True,False,False
40234,483,20251031,2,1,4,260,1,0,1,29,0,False,True,True
40235,760,20251031,1,4,8,243,9,4,1,2,6,False,True,True
40236,816,20251031,3,2,3,261,2,2,3,12,5,False,True,False
40237,661,20251031,3,2,7,80,4,2,2,14,4,False,False,True
40238,761,20251031,5,1,2,92,5,5,1,18,4,False,True,True
40239,841,20251031,5,4,7,151,2,3,1,1,6,False,False,True
40240,234,20251031,5,0,0,0,0,0,0,14,51,True,False,False
40241,494,20251031,2,0,0,0,0,0,0,11,57,True,True,False
40242,557,20251031,2,1,1,162,7,4,3,6,7,False,True,False
40243,400,20251031,3,5,4,164,6,2,1,13,1,False,False,False
40244,659,20251031,2,0,0,0,0,0,0,3,48,True,True,False
40245,549,20251031,4,0,0,0,0,0,0,2,24,True,True,False
40246,183,20251031,4,1,7,13,6,4,1,17,6,False,True,False
40247,733,20251031,3,2,1,243,5,3,2,1,1,False,False,False
40248,645,20251031,5,2,2,268,2,4,3,6,5,False,True,False
40249,75,20251031,3,3,3,254,5,5,1,9,2,False,False,True
40250,998,20251031,4,5,2,160,6,4,3,27,5,False,False,False
40251,690,20251031,5,2,3,20,3,5,1,7,3,False,False,False
40252,340,20251031,2,4,2,145,7,3,3,4,7,False,True,True
40253,468,20251031,5,0,0,0,0,0,0,5,14,True,False,False
40254,233,20251031,3,0,0,0,0,0,0,1,30,True,True,True
40255,824,20251031,5,0,0,0,0,0,0,4,40,True,True,True
40256,220,20251031,2,2,5,245,5,0,2,6,1,False,True,True
40257,570,20251031,1,3,7,38,10,2,2,3,3,False,False,False
40258,902,20251031,5,3,1,245,8,1,1,22,7,False,False,False
40259,517,20251031,1,0,0,0,0,0,0,10,56,True,False,False
40260,986,20251031,5,4,3,182,8,4,3,18,1,False,False,True
40261,256,20251031,5,4,7,226,5,2,3,18,6,False,False,True
40262,969,20251031,2,0,0,0,0,0,0,7,28,True,False,True
40263,878,20251031,5,0,0,0,0,0,0,0,11,True,False,True
40264,187,20251031,3,2,6,254,3,5,1,23,0,False,False,False
40265,608,20251031,3,2,2,246,2,2,3,21,4,False,True,False
40266,629,20251031,2,2,1,114,3,5,3,16,0,False,True,False
40267,346,20251031,5,5,5,17,2,0,2,30,6,False,True,False
40268,747,20251031,3,5,4,154,3,4,3,26,3,False,True,False
40269,967,20251031,2,4,6,105,8,3,1,14,1,False,False,True
40270,851,20251031,3,0,0,0,0,0,0,2,25,True,True,True
40271,268,20251031,1,0,0,0,0,0,0,11,11,True,True,False
40272,35,20251031,4,5,8,298,2,1,2,7,1,False,False,False
40273,529,20251031,4,5,2,79,2,4,1,22,4,False,False,False
40274,873,20251031,2,0,0,0,0,0,0,4,35,True,True,True
40275,475,20251031,2,1,8,14,10,3,3,1,0,False,True,False
40276,702,20251031,3,4,8,32,0,4,1,3,2,False,True,False
40277,12,20251031,2,0,0,0,0,0,0,13,47,True,False,True
40278,99,20251031,5,0,0,0,0,0,0,4,8,True,True,True
40279,108,20251031,1,5,2,263,5,1,1,21,0,False,False,True
40280,850,20251031,5,2,7,125,5,5,1,9,6,False,True,True
40281,560,20251031,3,0,0,0,0,0,0,8,45,True,False,False
40282,897,20251031,3,3,5,226,8,2,1,3,5,False,False,True
40283,201,20251031,3,5,8,127,6,3,2,9,3,False,True,True
40284,843,20251031,1,0,0,0,0,0,0,1,22,True,True,True
40285,880,20251031,5,0,0,0,0,0,0,4,60,True,True,False
40286,923,20251031,4,2,2,93,7,1,1,25,3,False,False,True
40287,741,20251031,1,1,6,25,2,3,2,1,6,False,True,False
40288,697,20251031,5,5,4,189,1,2,2,7,3,False,False,False
40289,314,20251031,1,4,6,185,1,2,3,5,1,False,True,False
40290,342,20251031,2,3,3,36,7,4,3,28,3,False,False,False
40291,322,20251031,1,0,0,0,0,0,0,9,12,True,True,False
40292,994,20251031,4,4,1,260,2,2,2,13,6,False,True,False
40293,530,20251031,5,0,0,0,0,0,0,10,46,True,True,True
40294,729,20251031,4,0,0,0,0,0,0,13,29,True,True,False
40295,893,20251031,5,3,8,27,3,0,3,18,0,False,True,True
40296,469,20251031,2,2,2,216,8,4,3,9,7,False,True,False
40297,64,20251031,4,1,5,69,1,4,2,1,7,False,False,False
40298,341,20251031,2,5,3,275,1,3,1,24,5,False,False,False
40299,523,20251031,2,0,0,0,0,0,0,14,17,True,True,True
40300,116,20251031,3,1,3,22,4,3,3,17,3,False,False,True
40301,266,20251031,1,5,7,48,6,2,1,25,3,False,False,False
40302,206,20251031,1,5,4,211,8,0,2,29,3,False,True,False
40303,550,20251031,5,0,0,0,0,0,0,1,39,True,False,True
40304,429,20251031,3,3,4,162,9,0,3,19,1,False,False,False
40305,674,20251031,5,3,8,270,2,4,2,23,6,False,True,False
40306,80,20251031,5,0,0,0,0,0,0,7,20,True,True,True
40307,966,20251031,2,2,2,175,7,4,3,8,7,False,False,True
40308,433,20251031,2,1,5,43,2,3,2,25,6,False,True,False
40309,212,20251031,1,4,7,77,8,0,2,16,2,False,True,False
40310,63,20251031,2,5,4,277,2,4,2,20,1,False,False,False
40311,773,20251031,2,5,7,286,0,1,3,19,0,False,True,False
40312,946,20251031,2,0,0,0,0,0,0,2,30,True,False,True
40313,353,20251031,3,2,3,173,7,4,1,15,0,False,False,False
40314,217,20251031,2,0,0,0,0,0,0,0,24,True,True,False
40315,269,20251031,1,2,5,120,9,4,3,19,1,False,False,True
40316,963,20251031,5,0,0,0,0,0,0,13,42,True,False,True
40317,236,20251031,5,0,0,0,0,0,0,5,55,True,False,False
40318,839,20251031,5,0,0,0,0,0,0,11,15,True,False,False
40319,621,20251031,5,1,8,183,5,2,2,15,3,False,True,False
40320,78,20251031,5,4,6,268,8,1,3,27,1,False,False,True
40321,415,20251031,1,1,1,153,3,5,2,10,6,False,True,False
40322,409,20251031,1,1,5,244,1,4,3,24,4,False,False,True
40323,73,20251031,2,0,0,0,0,0,0,4,46,True,False,False
40324,53,20251031,1,0,0,0,0,0,0,6,28,True,False,True
40325,823,20251031,1,4,8,128,0,5,2,8,4,False,True,False
40326,892,20251031,2,2,5,80,3,0,2,2,7,False,True,False
40327,817,20251031,2,0,0,0,0,0,0,13,36,True,False,True
40328,569,20251031,2,2,3,80,4,0,3,26,3,False,True,False
40329,77,20251031,5,0,0,0,0,0,0,4,44,True,True,False
40330,145,20251031,2,3,2,74,4,5,1,5,3,False,True,False
40331,939,20251031,2,0,0,0,0,0,0,3,9,True,False,True
40332,991,20251031,1,4,1,271,7,1,3,27,2,False,True,True
40333,298,20251031,2,4,5,228,6,2,2,3,5,False,False,False
40334,30,20251031,3,1,7,287,0,0,2,7,4,False,False,False
40335,962,20251031,1,0,0,0,0,0,0,11,40,True,False,False
40336,937,20251031,3,1,3,157,10,0,2,9,5,False,True,False
40337,151,20251031,5,2,5,70,1,3,2,5,7,False,True,False
40338,869,20251031,1,0,0,0,0,0,0,14,42,True,True,False
40339,710,20251031,3,2,7,106,2,2,1,23,3,False,True,True
40340,21,20251031,4,3,8,120,0,1,1,25,2,False,False,True
40341,863,20251031,2,1,6,126,5,4,1,8,4,False,True,True
40342,827,20251031,1,0,0,0,0,0,0,8,48,True,True,True
40343,4,20251031,3,1,1,147,10,1,2,29,2,False,False,False
40344,70,20251031,1,1,7,12,0,4,3,11,3,False,False,True
40345,943,20251031,3,0,0,0,0,0,0,5,41,True,True,True
40346,929,20251031,4,4,3,285,4,2,2,24,3,False,False,True
40347,45,20251031,4,1,2,62,4,3,3,13,2,False,True,False
40348,716,20251031,3,4,2,28,0,1,1,4,7,False,True,True
40349,83,20251031,2,2,5,257,0,2,1,19,6,False,True,True
40350,401,20251031,1,1,4,178,4,4,3,14,0,False,True,True
40351,454,20251031,4,5,6,159,2,2,3,14,1,False,True,True
40352,916,20251031,1,5,6,213,0,2,3,7,7,False,False,True
40353,547,20251031,3,4,7,258,10,0,2,9,6,False,True,False
40354,403,20251031,1,0,0,0,0,0,0,7,10,True,False,True
40355,129,20251031,1,4,6,181,3,3,3,24,6,False,True,True
40356,406,20251031,5,1,4,186,1,4,1,25,0,False,False,True
40357,748,20251031,1,5,1,150,9,4,2,13,4,False,True,True
40358,451,20251031,2,0,0,0,0,0,0,6,18,True,True,True
40359,59,20251031,1,5,6,119,2,3,3,30,1,False,False,False
40360,367,20251031,5,1,1,214,0,0,2,19,4,False,True,True
40361,779,20251031,4,0,0,0,0,0,0,3,44,True,True,True
40362,957,20251031,4,5,8,146,8,0,3,10,7,False,True,True
40363,706,20251031,4,0,0,0,0,0,0,13,41,True,True,False
40364,15,20251031,1,0,0,0,0,0,0,14,12,True,False,True
40365,302,20251031,4,3,8,67,3,0,3,25,0,False,False,False
40366,811,20251031,5,0,0,0,0,0,0,7,26,True,False,False
40367,319,20251031,4,0,0,0,0,0,0,9,54,True,True,True
40368,682,20251031,1,0,0,0,0,0,0,12,28,True,False,False
40369,590,20251031,1,0,0,0,0,0,0,4,57,True,False,True
40370,305,20251031,1,3,7,64,8,0,1,22,6,False,True,True
40371,723,20251031,3,3,7,280,8,1,3,1,6,False,True,True
40372,983,20251031,2,2,7,93,10,4,2,24,6,False,True,False
40373,391,20251031,2,1,2,212,2,3,2,12,1,False,True,False
40374,200,20251031,4,1,8,186,10,1,2,13,5,False,True,False
40375,545,20251031,4,0,0,0,0,0,0,5,25,True,False,True
40376,724,20251031,3,3,8,235,1,4,1,16,4,False,True,True
40377,670,20251031,1,2,6,125,3,4,3,28,1,False,True,False
40378,173,20251031,1,0,0,0,0,0,0,7,35,True,True,False
40379,244,20251031,1,0,0,0,0,0,0,13,54,True,False,False
40380,679,20251031,4,3,8,226,0,4,3,7,5,False,False,True
40381,770,20251031,1,3,7,208,10,2,3,28,4,False,False,True
40382,834,20251031,1,0,0,0,0,0,0,14,12,True,True,True
40383,766,20251031,1,0,0,0,0,0,0,10,41,True,True,True
40384,599,20251031,5,3,1,155,2,2,3,8,0,False,True,True
40385,226,20251031,5,0,0,0,0,0,0,1,30,True,False,True
40386,607,20251031,3,0,0,0,0,0,0,5,43,True,False,False
40387,371,20251031,4,4,1,221,4,1,1,11,4,False,True,True
40388,313,20251031,4,5,2,57,9,3,2,29,4,False,False,True
40389,544,20251031,3,2,8,92,7,1,2,24,4,False,False,True
40390,912,20251031,2,1,6,80,9,5,1,2,1,False,True,True
40391,107,20251031,4,0,0,0,0,0,0,1,32,True,False,False
40392,737,20251031,1,0,0,0,0,0,0,5,35,True,False,True
40393,631,20251031,5,4,3,111,1,4,3,21,7,False,True,False
40394,311,20251031,5,2,6,135,8,0,3,26,3,False,True,False
40395,614,20251031,3,5,6,154,2,0,1,22,6,False,True,True
40396,830,20251031,2,0,0,0,0,0,0,14,35,True,False,False
40397,85,20251031,4,3,8,279,4,3,3,23,2,False,True,True
40398,74,20251031,2,5,6,120,7,5,2,30,6,False,True,False
40399,898,20251031,5,2,5,27,5,1,3,14,4,False,False,True
40400,691,20251031,2,1,3,120,9,0,2,18,1,False,True,False
40401,887,20251031,4,3,4,50,6,3,2,25,5,False,False,False
40402,754,20251031,2,5,5,78,5,2,2,4,5,False,True,False
40403,780,20251031,5,5,7,109,10,3,1,23,2,False,True,False
40404,449,20251031,3,2,4,98,9,0,2,29,5,False,False,True
40405,777,20251031,1,3,4,224,1,3,1,9,1,False,True,True
40406,426,20251031,2,5,4,111,2,3,3,24,1,False,True,False
40407,368,20251031,4,4,6,270,0,3,2,5,3,False,True,False
40408,808,20251031,5,4,3,213,9,4,1,18,1,False,True,True
40409,595,20251031,5,2,5,68,5,5,2,24,0,False,True,True
40410,418,20251031,3,3,6,56,2,3,3,6,0,False,True,False
40411,195,20251031,1,5,5,149,0,5,1,18,3,False,False,False
40412,508,20251031,4,1,1,12,4,1,3,21,2,False,True,True
40413,19,20251031,4,5,5,201,9,2,3,27,2,False,False,False
40414,673,20251031,2,2,2,172,10,1,3,3,1,False,True,True
40415,940,20251031,3,2,2,108,3,1,2,28,2,False,True,True
40416,606,20251031,5,0,0,0,0,0,0,14,60,True,True,True
40417,995,20251031,3,0,0,0,0,0,0,1,60,True,False,True
40418,29,20251031,2,5,7,288,8,1,1,1,7,False,True,True
40419,953,20251031,2,4,7,260,1,2,1,5,3,False,False,False
40420,935,20251101,5,3,6,258,7,0,3,25,3,False,False,True
40421,18,20251101,4,5,3,266,8,2,3,13,4,False,True,True
40422,151,20251101,2,1,8,227,4,3,3,21,4,False,True,False
40423,814,20251101,1,2,8,144,0,4,3,12,1,False,True,False
40424,452,20251101,4,0,0,0,0,0,0,6,24,True,False,False
40425,326,20251101,1,5,2,295,5,0,2,2,6,False,True,False
40426,978,20251101,3,1,5,295,7,2,1,3,5,False,True,False
40427,813,20251101,4,4,7,105,10,2,2,29,6,False,True,True
40428,285,20251101,1,5,1,281,3,3,3,30,1,False,False,False
40429,627,20251101,3,5,5,135,8,4,1,7,3,False,True,True
40430,817,20251101,2,3,1,149,8,0,3,22,5,False,False,True
40431,605,20251101,1,0,0,0,0,0,0,5,17,True,True,True
40432,992,20251101,1,3,2,92,10,0,3,23,1,False,True,False
40433,25,20251101,5,3,5,207,3,3,1,13,1,False,False,False
40434,313,20251101,1,3,4,165,4,0,3,10,5,False,False,False
40435,979,20251101,3,3,2,223,5,1,1,1,7,False,False,True
40436,857,20251101,1,2,3,181,5,0,1,30,2,False,False,False
40437,904,20251101,3,0,0,0,0,0,0,14,46,True,True,False
40438,197,20251101,1,1,5,63,3,3,1,16,3,False,False,True
40439,672,20251101,1,4,8,205,2,4,2,13,2,False,False,True
40440,837,20251101,3,0,0,0,0,0,0,12,9,True,False,False
40441,663,20251101,3,4,3,71,1,4,3,1,5,False,True,True
40442,479,20251101,1,2,3,287,10,1,2,20,4,False,False,True
40443,601,20251101,2,1,8,295,2,5,2,27,5,False,False,False
40444,78,20251101,1,5,2,234,6,5,1,5,7,False,True,True
40445,99,20251101,5,2,4,248,6,1,1,24,6,False,True,False
40446,329,20251101,1,2,6,225,4,0,3,9,4,False,False,True
40447,447,20251101,4,2,3,249,2,0,2,12,3,False,False,False
